log_id,customer_id,event_time,page,device,duration_sec
3549,380,2024-02-05 10:47:00,/cart,Tablet,113
3550,114,2024-07-12 13:15:00,/checkout,Desktop,101
3551,145,2024-08-26 23:55:00,/checkout,Mobile,27
3552,120,2024-05-30 21:56:00,/product,Desktop,239
3553,281,2024-05-17 11:38:00,/thankyou,Desktop,34
3554,56,2024-06-17 11:57:00,/thankyou,Tablet,40
3555,458,2024-07-28 00:06:00,/category,Desktop,158
3556,344,2024-01-30 12:37:00,/profile,Tablet,253
3557,435,2024-08-07 14:15:00,/home,Tablet,39
3558,242,2024-10-05 05:22:00,/category,Desktop,50
3559,444,2024-05-25 21:26:00,/profile,Mobile,9
3560,232,2024-05-29 18:28:00,/home,Mobile,234
3561,307,2024-09-11 23:53:00,/product,Desktop,104
3562,7,2024-02-27 20:03:00,/category,Desktop,300
3563,157,2024-07-21 12:43:00,/product,Mobile,244
3564,150,2024-07-09 22:16:00,/thankyou,Desktop,285
3565,298,2024-10-06 18:16:00,/checkout,Mobile,284
3566,217,2024-10-14 10:05:00,/checkout,Mobile,286
3567,12,2024-07-19 17:50:00,/checkout,Mobile,156
3568,192,2024-08-26 19:38:00,/payment,Desktop,233
3569,101,2024-10-10 02:14:00,/payment,Tablet,218
3570,368,2024-08-19 19:43:00,/category,Desktop,68
3571,272,2024-02-11 11:44:00,/thankyou,Mobile,97
3572,333,2024-01-11 04:16:00,/cart,Mobile,247
3573,447,2024-07-25 07:21:00,/category,Mobile,202
3574,365,2024-05-25 20:33:00,/profile,Mobile,296
3575,231,2024-07-20 17:51:00,/profile,Tablet,197
3576,188,2024-10-25 13:56:00,/checkout,Desktop,56
3577,274,2024-02-11 23:00:00,/profile,Desktop,117
3578,137,2024-01-20 19:49:00,/thankyou,Mobile,295
3579,464,2024-08-13 21:31:00,/payment,Mobile,45
3580,412,2024-09-05 10:47:00,/thankyou,Mobile,145
3581,421,2024-05-23 01:59:00,/thankyou,Mobile,79
3582,61,2024-01-18 20:04:00,/search,Desktop,94
3583,222,2024-07-31 21:11:00,/thankyou,Desktop,84
3584,396,2024-08-20 17:12:00,/cart,Mobile,90
3585,415,2024-04-01 12:56:00,/cart,Desktop,103
3586,34,2024-10-16 14:05:00,/offers,Mobile,156
3587,100,2024-08-03 19:51:00,/offers,Mobile,65
3588,455,2024-01-24 01:31:00,/thankyou,Desktop,285
3589,353,2024-08-17 05:23:00,/thankyou,Desktop,62
3590,190,2024-08-04 19:57:00,/search,Tablet,155
3591,371,2024-08-27 00:30:00,/search,Mobile,279
3592,109,2024-10-27 08:43:00,/payment,Desktop,41
3593,450,2024-07-14 09:24:00,/thankyou,Mobile,250
3594,352,2024-02-25 11:59:00,/home,Mobile,221
3595,328,2024-07-20 11:51:00,/product,Tablet,170
3596,464,2024-04-12 01:42:00,/home,Desktop,168
3597,192,2024-08-28 23:43:00,/offers,Desktop,274
3598,442,2024-06-20 21:06:00,/product,Mobile,78
3599,442,2024-03-05 01:47:00,/home,Desktop,178
3600,370,2024-09-01 22:04:00,/profile,Desktop,60
3601,153,2024-05-19 04:37:00,/home,Mobile,260
3602,338,2024-01-02 07:11:00,/checkout,Mobile,1
3603,368,2024-07-12 18:45:00,/profile,Mobile,35
3604,474,2024-09-12 00:56:00,/checkout,Tablet,220
3605,214,2024-09-25 16:07:00,/home,Tablet,286
3606,62,2024-09-07 20:50:00,/thankyou,Mobile,64
3607,42,2024-08-10 16:30:00,/search,Mobile,121
3608,21,2024-05-15 13:17:00,/payment,Tablet,116
3609,452,2024-07-22 12:27:00,/category,Tablet,277
3610,2,2024-02-19 13:52:00,/thankyou,Desktop,280
3611,418,2024-02-22 07:40:00,/thankyou,Desktop,84
3612,86,2024-03-19 01:18:00,/offers,Desktop,33
3613,351,2024-01-15 04:45:00,/search,Mobile,11
3614,364,2024-07-05 00:50:00,/category,Desktop,121
3615,309,2024-10-20 08:52:00,/profile,Tablet,100
3616,458,2024-05-30 18:04:00,/offers,Mobile,137
3617,204,2024-01-04 22:56:00,/offers,Mobile,134
3618,357,2024-08-15 10:18:00,/home,Tablet,240
3619,291,2024-06-03 07:05:00,/checkout,Desktop,146
3620,409,2024-02-27 22:53:00,/profile,Desktop,193
3621,220,2024-07-16 03:02:00,/category,Desktop,96
3622,45,2024-04-23 05:48:00,/cart,Tablet,93
3623,318,2024-07-10 00:20:00,/search,Tablet,248
3624,415,2024-07-15 02:48:00,/home,Mobile,69
3625,412,2024-02-22 13:22:00,/payment,Tablet,3
3626,499,2024-10-11 15:41:00,/product,Desktop,244
3627,348,2024-01-18 23:42:00,/payment,Tablet,39
3628,374,2024-02-28 21:09:00,/cart,Tablet,275
3629,110,2024-02-01 20:34:00,/home,Desktop,175
3630,321,2024-09-18 02:59:00,/thankyou,Tablet,241
3631,429,2024-04-05 20:30:00,/search,Tablet,125
3632,6,2024-05-18 04:24:00,/home,Mobile,288
3633,188,2024-10-26 02:05:00,/payment,Mobile,245
3634,117,2024-02-26 02:40:00,/offers,Desktop,202
3635,180,2024-07-29 16:46:00,/product,Mobile,141
3636,56,2024-03-21 17:25:00,/thankyou,Desktop,13
3637,359,2024-05-07 17:37:00,/checkout,Mobile,28
3638,50,2024-10-17 12:04:00,/category,Tablet,96
3639,82,2024-04-02 09:01:00,/category,Mobile,139
3640,131,2024-05-14 00:56:00,/thankyou,Desktop,44
3641,437,2024-06-25 19:34:00,/product,Tablet,66
3642,69,2024-01-27 20:10:00,/profile,Desktop,143
3643,420,2024-10-03 13:11:00,/search,Tablet,97
3644,384,2024-10-14 05:44:00,/payment,Desktop,61
3645,151,2024-04-22 06:01:00,/search,Mobile,248
3646,88,2024-05-23 11:56:00,/thankyou,Tablet,32
3647,400,2024-06-25 02:37:00,/offers,Mobile,29
3648,270,2024-01-20 18:51:00,/thankyou,Mobile,232
3649,482,2024-09-19 00:04:00,/offers,Desktop,57
3650,103,2024-06-23 07:38:00,/offers,Tablet,158
3651,227,2024-04-10 05:06:00,/checkout,Mobile,31
3652,456,2024-07-02 15:50:00,/home,Tablet,115
3653,221,2024-07-05 19:24:00,/payment,Tablet,96
3654,162,2024-09-01 00:52:00,/profile,Tablet,96
3655,405,2024-09-02 22:19:00,/category,Mobile,1
3656,359,2024-05-14 14:41:00,/category,Tablet,276
3657,388,2024-02-06 02:22:00,/profile,Mobile,44
3658,333,2024-04-26 16:23:00,/home,Mobile,221
3659,371,2024-02-06 13:04:00,/profile,Mobile,198
3660,467,2024-08-31 06:10:00,/profile,Mobile,78
3661,75,2024-05-29 02:42:00,/home,Mobile,214
3662,83,2024-02-19 00:33:00,/offers,Mobile,7
3663,282,2024-04-15 06:22:00,/home,Tablet,45
3664,156,2024-04-25 21:45:00,/search,Tablet,122
3665,275,2024-05-10 02:16:00,/payment,Mobile,47
3666,347,2024-02-05 17:37:00,/category,Mobile,118
3667,28,2024-09-03 07:53:00,/search,Mobile,237
3668,74,2024-10-17 18:27:00,/offers,Desktop,92
3669,271,2024-08-18 15:44:00,/search,Mobile,21
3670,155,2024-03-13 07:55:00,/offers,Desktop,205
3671,259,2024-01-12 20:03:00,/home,Mobile,248
3672,417,2024-08-22 21:02:00,/thankyou,Desktop,81
3673,368,2024-08-23 15:35:00,/home,Tablet,237
3674,272,2024-07-07 05:05:00,/payment,Mobile,34
3675,97,2024-09-25 11:00:00,/checkout,Mobile,116
3676,63,2024-08-23 21:24:00,/checkout,Desktop,276
3677,345,2024-06-20 23:50:00,/search,Tablet,184
3678,130,2024-05-23 05:49:00,/cart,Mobile,134
3679,131,2024-01-22 05:58:00,/payment,Tablet,285
3680,335,2024-09-16 12:22:00,/payment,Mobile,5
3681,270,2024-09-25 20:41:00,/product,Tablet,53
3682,228,2024-02-19 00:02:00,/offers,Tablet,232
3683,141,2024-10-01 11:05:00,/cart,Mobile,174
3684,309,2024-08-09 09:48:00,/thankyou,Tablet,6
3685,287,2024-08-17 23:13:00,/product,Desktop,129
3686,256,2024-09-10 17:00:00,/payment,Mobile,262
3687,389,2024-10-07 04:02:00,/profile,Desktop,275
3688,116,2024-07-07 06:28:00,/product,Desktop,242
3689,269,2024-02-10 03:49:00,/home,Tablet,61
3690,407,2024-08-06 05:09:00,/search,Tablet,267
3691,292,2024-09-02 08:43:00,/checkout,Desktop,298
3692,394,2024-04-13 03:04:00,/thankyou,Tablet,46
3693,413,2024-06-25 23:08:00,/search,Desktop,148
3694,316,2024-02-28 20:58:00,/home,Desktop,25
3695,324,2024-05-18 09:29:00,/payment,Mobile,193
3696,148,2024-10-21 06:10:00,/cart,Tablet,13
3697,195,2024-08-05 02:13:00,/category,Mobile,59
3698,246,2024-05-19 17:40:00,/checkout,Mobile,164
3699,83,2024-05-17 13:57:00,/profile,Mobile,112
3700,32,2024-07-14 22:12:00,/checkout,Desktop,102
3701,353,2024-10-23 00:50:00,/offers,Desktop,181
3702,99,2024-06-23 18:12:00,/category,Tablet,105
3703,83,2024-05-19 07:06:00,/payment,Tablet,185
3704,469,2024-02-28 08:02:00,/cart,Mobile,36
3705,463,2024-07-28 20:23:00,/payment,Desktop,101
3706,69,2024-05-05 06:15:00,/checkout,Desktop,291
3707,113,2024-06-28 12:09:00,/search,Desktop,255
3708,283,2024-09-21 06:39:00,/profile,Desktop,247
3709,408,2024-03-21 01:49:00,/checkout,Mobile,289
3710,255,2024-03-02 17:08:00,/offers,Tablet,140
3711,73,2024-08-26 03:47:00,/thankyou,Tablet,218
3712,162,2024-08-01 09:37:00,/payment,Desktop,112
3713,405,2024-03-24 17:46:00,/checkout,Mobile,105
3714,484,2024-05-16 16:37:00,/thankyou,Tablet,206
3715,154,2024-07-08 23:40:00,/checkout,Desktop,1
3716,214,2024-07-20 17:40:00,/category,Tablet,154
3717,77,2024-06-23 07:23:00,/product,Tablet,97
3718,204,2024-10-24 07:55:00,/home,Tablet,284
3719,16,2024-02-07 03:20:00,/offers,Desktop,90
3720,59,2024-04-07 19:22:00,/offers,Tablet,97
3721,374,2024-01-09 05:36:00,/home,Tablet,15
3722,415,2024-06-30 14:36:00,/payment,Desktop,85
3723,341,2024-04-13 18:19:00,/thankyou,Tablet,64
3724,209,2024-01-25 02:36:00,/offers,Desktop,36
3725,298,2024-02-25 08:19:00,/thankyou,Tablet,139
3726,500,2024-01-31 23:33:00,/thankyou,Tablet,171
3727,485,2024-10-03 01:05:00,/payment,Tablet,39
3728,263,2024-06-07 01:35:00,/checkout,Tablet,253
3729,466,2024-09-06 08:14:00,/payment,Mobile,121
3730,414,2024-03-02 17:29:00,/offers,Desktop,236
3731,426,2024-05-30 02:10:00,/thankyou,Mobile,94
3732,85,2024-09-26 10:40:00,/payment,Desktop,115
3733,421,2024-04-27 14:25:00,/thankyou,Tablet,3
3734,489,2024-04-04 07:36:00,/payment,Mobile,48
3735,255,2024-10-20 22:26:00,/product,Mobile,61
3736,437,2024-10-12 05:57:00,/offers,Tablet,36
3737,127,2024-01-15 23:54:00,/payment,Mobile,11
3738,80,2024-08-20 02:55:00,/category,Mobile,181
3739,461,2024-09-23 02:59:00,/checkout,Desktop,295
3740,215,2024-01-27 11:21:00,/thankyou,Mobile,125
3741,463,2024-04-21 01:12:00,/category,Desktop,235
3742,296,2024-08-18 13:47:00,/offers,Tablet,173
3743,372,2024-05-16 06:44:00,/checkout,Tablet,198
3744,409,2024-05-20 11:05:00,/offers,Mobile,166
3745,133,2024-07-25 07:01:00,/profile,Mobile,128
3746,113,2024-01-06 01:25:00,/cart,Tablet,4
3747,140,2024-08-21 03:22:00,/thankyou,Tablet,208
3748,416,2024-03-18 08:02:00,/checkout,Tablet,91
3749,188,2024-05-06 22:01:00,/home,Mobile,65
3750,325,2024-09-26 21:28:00,/search,Tablet,148
3751,7,2024-01-02 03:42:00,/search,Mobile,177
3752,69,2024-01-27 16:39:00,/offers,Mobile,275
3753,254,2024-05-29 03:20:00,/checkout,Desktop,179
3754,214,2024-08-01 22:13:00,/cart,Desktop,23
3755,253,2024-01-20 21:33:00,/checkout,Tablet,121
3756,328,2024-08-31 06:39:00,/profile,Tablet,189
3757,42,2024-05-10 08:03:00,/payment,Mobile,165
3758,180,2024-05-14 14:36:00,/product,Mobile,79
3759,349,2024-10-01 10:15:00,/profile,Desktop,199
3760,19,2024-01-29 20:51:00,/profile,Desktop,296
3761,1,2024-10-21 03:06:00,/product,Desktop,56
3762,311,2024-04-25 12:44:00,/offers,Mobile,189
3763,52,2024-06-01 03:17:00,/offers,Desktop,153
3764,30,2024-01-30 10:36:00,/offers,Tablet,206
3765,172,2024-08-10 00:15:00,/offers,Desktop,198
3766,289,2024-07-07 09:14:00,/checkout,Tablet,161
3767,464,2024-07-12 23:55:00,/category,Desktop,237
3768,185,2024-07-07 14:37:00,/search,Mobile,126
3769,150,2024-01-09 01:32:00,/search,Tablet,168
3770,69,2024-04-01 20:54:00,/home,Desktop,13
3771,323,2024-02-15 12:11:00,/home,Desktop,221
3772,85,2024-05-18 05:49:00,/home,Mobile,76
3773,382,2024-02-25 15:40:00,/product,Mobile,22
3774,304,2024-06-02 07:35:00,/checkout,Mobile,96
3775,13,2024-09-22 04:41:00,/checkout,Mobile,281
3776,335,2024-07-03 15:48:00,/profile,Tablet,263
3777,244,2024-04-18 09:51:00,/search,Tablet,123
3778,492,2024-08-16 05:05:00,/cart,Mobile,234
3779,116,2024-06-10 16:49:00,/search,Tablet,109
3780,200,2024-02-05 17:06:00,/profile,Desktop,131
3781,296,2024-09-11 17:32:00,/category,Desktop,107
3782,381,2024-07-05 05:33:00,/payment,Tablet,164
3783,445,2024-05-06 10:52:00,/payment,Tablet,293
3784,175,2024-03-02 10:44:00,/checkout,Mobile,150
3785,128,2024-08-03 01:50:00,/checkout,Mobile,281
3786,253,2024-03-06 09:47:00,/cart,Mobile,277
3787,263,2024-05-30 19:03:00,/thankyou,Tablet,17
3788,219,2024-05-14 22:11:00,/search,Desktop,154
3789,378,2024-03-19 12:22:00,/home,Tablet,196
3790,297,2024-04-08 08:28:00,/profile,Desktop,249
3791,294,2024-01-25 03:26:00,/payment,Desktop,9
3792,271,2024-10-06 00:02:00,/thankyou,Mobile,294
3793,174,2024-09-23 09:50:00,/payment,Desktop,178
3794,4,2024-06-13 22:32:00,/product,Tablet,200
3795,177,2024-05-02 16:28:00,/home,Desktop,243
3796,211,2024-09-14 02:06:00,/category,Tablet,182
3797,485,2024-07-21 18:43:00,/cart,Desktop,28
3798,182,2024-02-20 17:56:00,/cart,Desktop,158
3799,16,2024-04-03 15:37:00,/payment,Desktop,135
3800,325,2024-09-08 23:05:00,/home,Mobile,142
3801,91,2024-06-22 00:42:00,/cart,Tablet,104
3802,220,2024-10-21 08:21:00,/thankyou,Tablet,116
3803,154,2024-01-19 05:16:00,/search,Mobile,15
3804,138,2024-06-26 10:10:00,/category,Tablet,22
3805,322,2024-05-27 13:16:00,/home,Desktop,185
3806,97,2024-06-05 21:39:00,/category,Mobile,11
3807,318,2024-08-04 14:01:00,/thankyou,Mobile,159
3808,309,2024-03-04 14:10:00,/thankyou,Mobile,192
3809,381,2024-06-14 16:49:00,/profile,Mobile,295
3810,21,2024-05-13 12:14:00,/payment,Tablet,152
3811,99,2024-08-01 06:21:00,/cart,Mobile,42
3812,308,2024-04-18 02:31:00,/product,Tablet,39
3813,368,2024-01-24 18:57:00,/search,Mobile,21
3814,112,2024-10-04 16:41:00,/profile,Mobile,281
3815,14,2024-01-18 15:13:00,/profile,Tablet,265
3816,49,2024-10-19 23:35:00,/thankyou,Tablet,232
3817,470,2024-01-06 23:40:00,/thankyou,Desktop,221
3818,261,2024-09-16 10:11:00,/cart,Mobile,46
3819,222,2024-06-13 01:06:00,/category,Tablet,110
3820,116,2024-09-29 02:15:00,/product,Desktop,72
3821,404,2024-05-30 20:41:00,/home,Mobile,138
3822,28,2024-07-03 10:24:00,/cart,Tablet,118
3823,144,2024-07-11 21:13:00,/offers,Tablet,267
3824,136,2024-09-01 22:24:00,/cart,Tablet,145
3825,128,2024-06-11 07:19:00,/profile,Mobile,189
3826,370,2024-09-21 00:25:00,/search,Desktop,119
3827,342,2024-07-07 17:47:00,/checkout,Tablet,212
3828,79,2024-01-10 01:12:00,/cart,Mobile,116
3829,19,2024-03-24 00:22:00,/search,Tablet,70
3830,195,2024-10-01 13:36:00,/home,Mobile,252
3831,118,2024-09-16 12:06:00,/payment,Tablet,187
3832,187,2024-06-30 01:41:00,/payment,Mobile,279
3833,48,2024-08-26 23:05:00,/thankyou,Mobile,155
3834,82,2024-07-16 14:18:00,/product,Desktop,157
3835,117,2024-07-29 16:52:00,/profile,Tablet,2
3836,424,2024-05-11 21:29:00,/search,Mobile,9
3837,257,2024-01-21 01:49:00,/product,Tablet,202
3838,458,2024-05-21 21:05:00,/search,Mobile,165
3839,337,2024-09-01 08:49:00,/offers,Tablet,184
3840,484,2024-07-26 09:04:00,/product,Desktop,77
3841,252,2024-06-22 07:19:00,/search,Desktop,251
3842,387,2024-10-26 02:23:00,/home,Desktop,119
3843,227,2024-03-30 12:13:00,/thankyou,Desktop,198
3844,115,2024-04-16 16:57:00,/cart,Desktop,99
3845,435,2024-06-06 18:39:00,/offers,Tablet,38
3846,317,2024-01-31 00:51:00,/home,Mobile,87
3847,129,2024-03-31 00:45:00,/search,Mobile,231
3848,237,2024-07-11 00:57:00,/thankyou,Desktop,69
3849,192,2024-10-25 12:38:00,/profile,Tablet,242
3850,152,2024-06-01 03:47:00,/search,Mobile,258
3851,160,2024-09-13 09:47:00,/product,Mobile,248
3852,499,2024-03-30 16:35:00,/checkout,Tablet,77
3853,40,2024-05-11 01:52:00,/checkout,Desktop,286
3854,371,2024-10-15 22:55:00,/search,Mobile,222
3855,246,2024-02-26 14:54:00,/search,Tablet,214
3856,269,2024-05-30 20:04:00,/offers,Tablet,291
3857,307,2024-02-08 21:36:00,/product,Desktop,121
3858,354,2024-09-28 23:28:00,/product,Desktop,158
3859,45,2024-06-05 11:57:00,/payment,Mobile,239
3860,123,2024-04-18 06:40:00,/home,Tablet,267
3861,245,2024-01-24 07:34:00,/offers,Mobile,141
3862,431,2024-03-28 20:13:00,/offers,Desktop,80
3863,255,2024-01-31 09:58:00,/category,Desktop,119
3864,143,2024-06-05 10:26:00,/thankyou,Mobile,151
3865,197,2024-05-13 16:24:00,/checkout,Tablet,222
3866,436,2024-06-22 19:22:00,/search,Mobile,51
3867,43,2024-01-08 02:24:00,/payment,Mobile,85
3868,369,2024-02-07 21:20:00,/offers,Mobile,180
3869,453,2024-10-26 12:07:00,/offers,Tablet,37
3870,84,2024-04-10 14:31:00,/offers,Tablet,211
3871,197,2024-01-17 17:20:00,/offers,Mobile,119
3872,76,2024-05-01 12:40:00,/search,Mobile,127
3873,337,2024-10-26 11:13:00,/product,Mobile,166
3874,369,2024-05-15 19:38:00,/checkout,Desktop,231
3875,10,2024-04-17 02:43:00,/profile,Desktop,280
3876,338,2024-02-22 01:54:00,/search,Tablet,110
3877,426,2024-03-22 09:29:00,/profile,Mobile,247
3878,97,2024-01-30 17:26:00,/search,Desktop,41
3879,143,2024-04-02 07:36:00,/profile,Desktop,225
3880,487,2024-05-21 11:43:00,/checkout,Desktop,63
3881,481,2024-08-14 07:54:00,/cart,Mobile,35
3882,209,2024-06-22 23:49:00,/checkout,Tablet,234
3883,201,2024-07-07 15:18:00,/offers,Mobile,191
3884,378,2024-10-15 02:30:00,/thankyou,Desktop,181
3885,172,2024-02-17 14:58:00,/product,Tablet,199
3886,129,2024-03-19 02:36:00,/cart,Desktop,28
3887,457,2024-02-28 16:23:00,/search,Desktop,248
3888,467,2024-03-22 05:55:00,/product,Tablet,146
3889,170,2024-04-12 03:22:00,/category,Desktop,163
3890,42,2024-07-15 09:37:00,/checkout,Mobile,281
3891,339,2024-01-08 11:22:00,/checkout,Mobile,15
3892,266,2024-06-15 07:40:00,/offers,Tablet,7
3893,341,2024-05-19 05:26:00,/home,Desktop,204
3894,355,2024-02-24 23:45:00,/category,Tablet,20
3895,441,2024-08-25 20:10:00,/offers,Tablet,219
3896,169,2024-10-21 23:44:00,/search,Mobile,52
3897,54,2024-10-11 17:03:00,/home,Tablet,268
3898,236,2024-09-22 02:36:00,/payment,Desktop,134
3899,356,2024-10-26 23:15:00,/search,Desktop,249
3900,35,2024-08-04 10:56:00,/thankyou,Desktop,26
3901,346,2024-10-21 17:57:00,/thankyou,Desktop,253
3902,416,2024-10-06 18:15:00,/payment,Mobile,218
3903,282,2024-04-01 00:47:00,/cart,Tablet,189
3904,75,2024-09-21 12:29:00,/profile,Tablet,154
3905,414,2024-01-31 02:15:00,/payment,Desktop,43
3906,342,2024-07-07 00:37:00,/thankyou,Tablet,300
3907,286,2024-06-23 03:03:00,/search,Tablet,284
3908,329,2024-02-16 02:44:00,/thankyou,Tablet,251
3909,433,2024-09-30 16:43:00,/cart,Desktop,262
3910,29,2024-10-13 10:56:00,/search,Tablet,130
3911,315,2024-07-25 14:02:00,/profile,Desktop,235
3912,338,2024-02-21 23:45:00,/thankyou,Tablet,163
3913,149,2024-01-13 04:47:00,/cart,Mobile,103
3914,390,2024-05-27 06:17:00,/thankyou,Tablet,101
3915,314,2024-07-14 20:03:00,/category,Desktop,237
3916,49,2024-04-22 21:40:00,/category,Desktop,238
3917,12,2024-01-24 03:37:00,/thankyou,Tablet,150
3918,178,2024-02-03 21:21:00,/product,Mobile,139
3919,453,2024-02-01 05:56:00,/cart,Tablet,228
3920,414,2024-10-01 20:57:00,/cart,Mobile,104
3921,276,2024-02-29 10:05:00,/profile,Desktop,27
3922,141,2024-01-02 19:35:00,/thankyou,Tablet,95
3923,378,2024-08-04 04:55:00,/category,Mobile,78
3924,179,2024-10-17 12:11:00,/cart,Desktop,219
3925,87,2024-03-01 00:11:00,/category,Tablet,185
3926,103,2024-04-02 15:11:00,/product,Desktop,70
3927,409,2024-01-21 14:45:00,/thankyou,Desktop,189
3928,497,2024-05-20 19:51:00,/home,Desktop,296
3929,255,2024-04-19 00:33:00,/cart,Desktop,166
3930,342,2024-05-03 16:07:00,/checkout,Desktop,32
3931,486,2024-09-17 00:00:00,/offers,Mobile,3
3932,368,2024-07-24 19:08:00,/product,Tablet,134
3933,265,2024-03-03 15:05:00,/home,Desktop,297
3934,353,2024-08-02 16:39:00,/product,Tablet,153
3935,70,2024-08-16 21:09:00,/search,Tablet,36
3936,220,2024-04-18 15:25:00,/category,Tablet,15
3937,19,2024-05-17 15:16:00,/product,Mobile,86
3938,355,2024-09-28 18:21:00,/offers,Tablet,87
3939,110,2024-10-23 15:06:00,/category,Desktop,2
3940,393,2024-10-14 15:01:00,/profile,Mobile,36
3941,162,2024-03-27 10:14:00,/product,Desktop,146
3942,128,2024-02-14 01:30:00,/product,Tablet,294
3943,112,2024-03-14 03:13:00,/home,Mobile,207
3944,242,2024-05-15 01:12:00,/home,Tablet,95
3945,374,2024-06-23 22:45:00,/checkout,Mobile,255
3946,13,2024-09-20 07:20:00,/search,Tablet,264
3947,438,2024-03-03 18:36:00,/home,Mobile,143
3948,97,2024-01-16 15:35:00,/search,Desktop,278
3949,401,2024-10-08 21:55:00,/cart,Mobile,170
3950,383,2024-06-06 11:47:00,/home,Tablet,68
3951,474,2024-09-09 21:44:00,/payment,Tablet,279
3952,415,2024-07-22 17:41:00,/payment,Tablet,50
3953,305,2024-09-09 09:33:00,/offers,Tablet,154
3954,214,2024-08-12 08:48:00,/offers,Mobile,88
3955,98,2024-03-28 18:20:00,/thankyou,Desktop,85
3956,419,2024-06-20 00:17:00,/checkout,Desktop,143
3957,492,2024-08-24 03:11:00,/profile,Desktop,72
3958,199,2024-07-04 18:34:00,/offers,Desktop,28
3959,496,2024-07-27 14:51:00,/search,Mobile,139
3960,177,2024-01-14 02:50:00,/search,Desktop,20
3961,415,2024-02-21 05:21:00,/checkout,Tablet,59
3962,427,2024-10-10 03:35:00,/search,Tablet,210
3963,28,2024-08-21 13:33:00,/product,Tablet,52
3964,12,2024-10-26 13:38:00,/category,Tablet,84
3965,210,2024-04-02 03:09:00,/thankyou,Tablet,139
3966,241,2024-04-02 00:38:00,/product,Mobile,195
3967,100,2024-02-05 10:38:00,/search,Mobile,67
3968,144,2024-05-11 07:19:00,/product,Tablet,183
3969,383,2024-06-01 00:08:00,/payment,Desktop,272
3970,360,2024-07-18 09:44:00,/product,Tablet,202
3971,382,2024-03-04 16:46:00,/product,Desktop,235
3972,465,2024-03-11 16:47:00,/cart,Mobile,269
3973,442,2024-10-11 19:26:00,/profile,Mobile,223
3974,469,2024-01-25 10:32:00,/checkout,Desktop,73
3975,9,2024-04-17 15:07:00,/checkout,Desktop,182
3976,244,2024-02-07 19:41:00,/category,Mobile,224
3977,349,2024-09-01 06:49:00,/checkout,Tablet,76
3978,437,2024-02-07 08:40:00,/product,Mobile,51
3979,143,2024-01-13 15:49:00,/offers,Mobile,119
3980,495,2024-08-11 22:38:00,/thankyou,Desktop,68
3981,423,2024-01-06 16:52:00,/home,Mobile,266
3982,416,2024-04-23 19:14:00,/checkout,Mobile,237
3983,59,2024-04-22 09:02:00,/product,Desktop,251
3984,30,2024-08-01 22:46:00,/checkout,Tablet,292
3985,69,2024-03-06 04:21:00,/payment,Tablet,228
3986,409,2024-02-19 14:22:00,/checkout,Mobile,15
3987,144,2024-09-13 19:30:00,/payment,Mobile,135
3988,61,2024-05-16 07:34:00,/checkout,Tablet,187
3989,220,2024-06-06 13:56:00,/thankyou,Mobile,247
3990,41,2024-09-13 01:26:00,/search,Mobile,23
3991,198,2024-04-16 08:13:00,/payment,Desktop,183
3992,326,2024-10-23 20:54:00,/profile,Tablet,140
3993,306,2024-08-27 10:46:00,/thankyou,Desktop,183
3994,215,2024-05-23 12:55:00,/thankyou,Desktop,194
3995,204,2024-08-13 08:43:00,/category,Tablet,48
3996,113,2024-06-03 23:58:00,/offers,Mobile,202
3997,470,2024-10-26 09:30:00,/home,Mobile,86
3998,155,2024-03-13 05:30:00,/search,Desktop,131
3999,381,2024-06-29 06:48:00,/product,Tablet,146
4000,370,2024-05-26 23:35:00,/product,Mobile,157
4001,205,2024-02-18 00:27:00,/home,Desktop,293
4002,264,2024-04-08 10:45:00,/category,Mobile,28
4003,172,2024-09-14 03:25:00,/category,Tablet,99
4004,217,2024-07-06 02:34:00,/checkout,Desktop,298
4005,30,2024-06-14 20:19:00,/search,Tablet,117
4006,247,2024-07-30 12:03:00,/cart,Tablet,235
4007,296,2024-01-17 01:14:00,/payment,Desktop,276
4008,111,2024-05-10 03:06:00,/home,Tablet,26
4009,255,2024-07-02 01:13:00,/category,Desktop,31
4010,337,2024-04-18 11:02:00,/checkout,Desktop,58
4011,108,2024-08-08 09:23:00,/home,Mobile,153
4012,90,2024-03-17 23:29:00,/home,Tablet,288
4013,171,2024-10-26 10:58:00,/home,Mobile,52
4014,75,2024-02-19 12:17:00,/payment,Tablet,183
4015,295,2024-07-07 19:28:00,/product,Desktop,36
4016,312,2024-08-12 03:47:00,/thankyou,Desktop,174
4017,166,2024-04-20 12:56:00,/home,Mobile,280
4018,45,2024-02-25 22:02:00,/profile,Mobile,105
4019,67,2024-10-07 01:30:00,/cart,Mobile,182
4020,103,2024-10-02 06:49:00,/thankyou,Mobile,147
4021,137,2024-03-03 16:02:00,/category,Mobile,37
4022,336,2024-08-02 11:32:00,/search,Desktop,280
4023,62,2024-02-02 03:23:00,/checkout,Desktop,284
4024,256,2024-04-01 12:56:00,/search,Mobile,253
4025,121,2024-09-01 00:29:00,/product,Mobile,192
4026,107,2024-10-06 08:47:00,/payment,Mobile,105
4027,186,2024-06-15 21:24:00,/category,Tablet,204
4028,475,2024-08-24 07:38:00,/search,Mobile,55
4029,78,2024-03-01 06:55:00,/search,Tablet,95
4030,159,2024-04-11 08:42:00,/thankyou,Desktop,199
