line_id,order_id,product_id,quantity,unit_price,discount_pct,line_total
5044,11683,60,3,57946.88,20,139072.51
5045,11684,49,2,6660.76,0,13321.52
5046,11685,56,3,60192.74,0,180578.22
5047,11686,35,4,4882.99,5,18555.36
5048,11686,62,3,27280.39,0,81841.17
5049,11687,44,2,45221.92,5,85921.65
5050,11687,82,1,20173.39,0,20173.39
5051,11688,27,4,77322.34,15,262895.96
5052,11688,53,2,54770.08,0,109540.16
5053,11688,18,4,20961.85,5,79655.03
5054,11689,28,3,36893.28,0,110679.84
5055,11689,20,3,60942.24,15,155402.71
5056,11690,21,2,29687.86,5,56406.93
5057,11690,18,2,20961.85,5,39827.51
5058,11690,87,2,10933.15,0,21866.3
5059,11690,44,2,45221.92,0,90443.84
5060,11691,30,2,73356.11,15,124705.39
5061,11692,7,1,26454.53,10,23809.08
5062,11692,75,3,47863.6,0,143590.8
5063,11692,84,2,10882.39,0,21764.78
5064,11692,5,2,45012.76,15,76521.69
5065,11693,2,3,24026.09,0,72078.27
5066,11693,25,2,45604.67,20,72967.47
5067,11693,26,1,52385.91,15,44528.02
5068,11693,81,2,33717.13,10,60690.83
5069,11694,47,4,7525.37,15,25586.26
5070,11694,11,2,53732.47,0,107464.94
5071,11694,83,4,47524.82,10,171089.35
5072,11695,35,4,4882.99,0,19531.96
5073,11696,13,3,16984.03,20,40761.67
5074,11696,87,1,10933.15,5,10386.49
5075,11696,54,4,52665.83,10,189596.99
5076,11696,3,4,37907.83,0,151631.32
5077,11697,46,3,79334.39,0,238003.17
5078,11697,19,1,7933.73,0,7933.73
5079,11697,63,2,31766.41,5,60356.18
5080,11698,86,2,35245.82,5,66967.06
5081,11698,38,1,57789.31,0,57789.31
5082,11698,27,2,77322.34,15,131447.98
5083,11698,58,2,45357.34,15,77107.48
5084,11698,78,4,41712.31,10,150164.32
5085,11699,47,2,7525.37,0,15050.74
5086,11699,17,2,37326.72,15,63455.42
5087,11699,74,1,7215.03,0,7215.03
5088,11699,78,4,41712.31,10,150164.32
5089,11699,78,4,41712.31,15,141821.85
5090,11700,28,2,36893.28,0,73786.56
5091,11700,48,1,38106.61,0,38106.61
5092,11700,22,1,59313.13,10,53381.82
5093,11700,66,3,34576.24,20,82982.98
5094,11700,75,4,47863.6,0,191454.4
5095,11701,11,1,53732.47,0,53732.47
5096,11701,43,1,6367.59,5,6049.21
5097,11701,56,4,60192.74,15,204655.32
5098,11702,52,1,38066.25,5,36162.94
5099,11702,83,4,47524.82,0,190099.28
5100,11702,39,4,40202.17,5,152768.25
5101,11702,61,1,4343.03,20,3474.42
5102,11702,39,4,40202.17,0,160808.68
5103,11703,72,3,10643.94,15,27142.05
5104,11703,79,1,11150.26,15,9477.72
5105,11704,30,3,73356.11,0,220068.33
5106,11705,19,4,7933.73,5,30148.17
5107,11705,22,2,59313.13,0,118626.26
5108,11705,42,3,42140.16,10,113778.43
5109,11706,31,4,41939.36,0,167757.44
5110,11706,27,4,77322.34,0,309289.36
5111,11706,77,3,58001.27,10,156603.43
5112,11706,44,3,45221.92,0,135665.76
5113,11707,72,3,10643.94,0,31931.82
5114,11707,37,4,44153.9,0,176615.6
5115,11708,85,3,67336.99,0,202010.97
5116,11708,10,4,3211.83,0,12847.32
5117,11708,66,4,34576.24,0,138304.96
5118,11708,5,1,45012.76,0,45012.76
5119,11709,3,2,37907.83,15,64443.31
5120,11710,27,4,77322.34,15,262895.96
5121,11710,49,2,6660.76,15,11323.29
5122,11710,22,3,59313.13,15,151248.48
5123,11710,50,4,78187.47,0,312749.88
5124,11711,22,2,59313.13,0,118626.26
5125,11711,65,4,18289.66,0,73158.64
5126,11712,28,1,36893.28,5,35048.62
5127,11712,86,4,35245.82,0,140983.28
5128,11712,13,1,16984.03,0,16984.03
5129,11712,78,1,41712.31,0,41712.31
5130,11712,71,4,75439.67,5,286670.75
5131,11713,57,2,74313.55,20,118901.68
5132,11714,53,3,54770.08,0,164310.24
5133,11714,58,2,45357.34,15,77107.48
5134,11715,66,3,34576.24,10,93355.85
5135,11715,47,3,7525.37,0,22576.11
5136,11715,62,4,27280.39,20,87297.25
5137,11715,8,1,67778.31,10,61000.48
5138,11716,64,1,21902.5,5,20807.38
5139,11716,38,3,57789.31,15,147362.74
5140,11717,14,1,59762.99,0,59762.99
5141,11717,45,4,24032.97,20,76905.5
5142,11717,32,3,3928.73,5,11196.88
5143,11717,56,3,60192.74,0,180578.22
5144,11717,64,2,21902.5,15,37234.25
5145,11718,70,4,25368.42,20,81178.94
5146,11718,71,1,75439.67,15,64123.72
5147,11719,17,1,37326.72,15,31727.71
5148,11719,43,4,6367.59,5,24196.84
5149,11719,45,1,24032.97,10,21629.67
5150,11720,57,3,74313.55,15,189499.55
5151,11720,58,4,45357.34,0,181429.36
5152,11721,68,2,5926.86,5,11261.03
5153,11721,36,2,52759.78,20,84415.65
5154,11721,34,3,780.86,0,2342.58
5155,11721,78,4,41712.31,10,150164.32
5156,11721,41,2,41974.61,10,75554.3
5157,11722,51,2,73536.22,15,125011.57
5158,11723,8,2,67778.31,0,135556.62
5159,11723,6,4,42422.85,0,169691.4
5160,11723,51,2,73536.22,0,147072.44
5161,11724,39,2,40202.17,0,80404.34
5162,11724,33,4,67411.45,10,242681.22
5163,11725,23,1,74783.92,0,74783.92
5164,11725,14,3,59762.99,5,170324.52
5165,11725,5,2,45012.76,10,81022.97
5166,11726,9,1,21513.5,10,19362.15
5167,11726,70,1,25368.42,0,25368.42
5168,11726,43,3,6367.59,5,18147.63
5169,11726,80,3,11717.49,5,33394.85
5170,11727,1,3,25532.82,10,68938.61
5171,11727,8,2,67778.31,5,128778.79
5172,11727,52,3,38066.25,5,108488.81
5173,11727,36,4,52759.78,5,200487.16
5174,11728,16,1,44188.74,5,41979.3
5175,11728,11,2,53732.47,0,107464.94
5176,11728,15,3,48371.9,0,145115.7
5177,11728,31,4,41939.36,15,142593.82
5178,11728,41,3,41974.61,10,113331.45
5179,11729,65,1,18289.66,15,15546.21
5180,11729,73,1,44580.95,0,44580.95
5181,11729,39,1,40202.17,0,40202.17
5182,11729,67,2,6901.24,0,13802.48
5183,11730,48,2,38106.61,20,60970.58
5184,11730,70,4,25368.42,15,86252.63
5185,11731,1,1,25532.82,20,20426.26
5186,11731,29,3,13582.79,0,40748.37
5187,11731,1,1,25532.82,0,25532.82
5188,11731,76,3,23383.2,20,56119.68
5189,11732,25,1,45604.67,0,45604.67
5190,11732,4,1,68610.42,0,68610.42
5191,11732,38,3,57789.31,20,138694.34
5192,11732,60,1,57946.88,10,52152.19
5193,11733,48,1,38106.61,5,36201.28
5194,11734,77,3,58001.27,10,156603.43
5195,11735,75,1,47863.6,0,47863.6
5196,11735,52,3,38066.25,0,114198.75
5197,11735,46,3,79334.39,0,238003.17
5198,11735,74,1,7215.03,15,6132.78
5199,11735,76,2,23383.2,20,37413.12
5200,11736,53,4,54770.08,0,219080.32
5201,11736,65,4,18289.66,20,58526.91
5202,11736,85,4,67336.99,0,269347.96
5203,11736,62,1,27280.39,10,24552.35
5204,11736,2,3,24026.09,10,64870.44
5205,11737,77,2,58001.27,15,98602.16
5206,11737,21,3,29687.86,0,89063.58
5207,11738,13,4,16984.03,0,67936.12
5208,11738,20,2,60942.24,0,121884.48
5209,11738,18,1,20961.85,20,16769.48
5210,11738,25,3,45604.67,10,123132.61
5211,11739,21,2,29687.86,0,59375.72
5212,11739,73,3,44580.95,0,133742.85
5213,11739,86,1,35245.82,20,28196.66
5214,11740,62,1,27280.39,5,25916.37
5215,11740,64,3,21902.5,10,59136.75
5216,11741,45,4,24032.97,0,96131.88
5217,11741,58,3,45357.34,10,122464.82
5218,11741,1,4,25532.82,5,97024.72
5219,11741,14,1,59762.99,15,50798.54
5220,11741,24,4,12235.29,20,39152.93
5221,11742,5,2,45012.76,0,90025.52
5222,11742,50,3,78187.47,0,234562.41
5223,11743,41,4,41974.61,15,142713.67
5224,11743,12,2,69564.43,0,139128.86
5225,11743,16,4,44188.74,0,176754.96
5226,11743,83,1,47524.82,10,42772.34
5227,11744,16,2,44188.74,20,70701.98
5228,11745,87,2,10933.15,0,21866.3
5229,11745,8,2,67778.31,0,135556.62
5230,11746,75,4,47863.6,10,172308.96
5231,11746,18,1,20961.85,5,19913.76
5232,11746,20,2,60942.24,0,121884.48
5233,11747,85,3,67336.99,10,181809.87
5234,11747,56,1,60192.74,20,48154.19
5235,11747,3,4,37907.83,15,128886.62
5236,11748,74,4,7215.03,20,23088.1
5237,11749,7,3,26454.53,0,79363.59
5238,11749,4,3,68610.42,0,205831.26
5239,11749,12,1,69564.43,0,69564.43
5240,11749,7,2,26454.53,20,42327.25
5241,11749,55,1,1301.86,10,1171.67
5242,11750,52,3,38066.25,20,91359.0
5243,11751,72,1,10643.94,0,10643.94
5244,11752,53,1,54770.08,10,49293.07
5245,11752,10,4,3211.83,0,12847.32
5246,11752,33,1,67411.45,20,53929.16
5247,11753,31,3,41939.36,5,119527.18
5248,11753,73,3,44580.95,0,133742.85
5249,11753,36,3,52759.78,0,158279.34
5250,11753,52,1,38066.25,10,34259.62
5251,11753,43,1,6367.59,5,6049.21
5252,11754,59,3,26571.8,0,79715.4
5253,11754,51,4,73536.22,10,264730.39
5254,11755,29,3,13582.79,10,36673.53
5255,11755,84,1,10882.39,5,10338.27
5256,11755,34,2,780.86,10,1405.55
5257,11755,36,1,52759.78,0,52759.78
5258,11755,19,1,7933.73,0,7933.73
5259,11756,46,4,79334.39,20,253870.05
5260,11756,84,4,10882.39,5,41353.08
5261,11756,23,3,74783.92,20,179481.41
5262,11756,25,3,45604.67,5,129973.31
5263,11756,52,4,38066.25,10,137038.5
5264,11757,77,3,58001.27,0,174003.81
5265,11758,13,4,16984.03,20,54348.9
5266,11759,64,2,21902.5,10,39424.5
5267,11759,81,4,33717.13,0,134868.52
5268,11759,61,3,4343.03,15,11074.73
5269,11760,67,3,6901.24,10,18633.35
5270,11760,2,2,24026.09,20,38441.74
5271,11760,50,2,78187.47,10,140737.45
5272,11760,58,4,45357.34,0,181429.36
5273,11761,50,4,78187.47,0,312749.88
5274,11762,52,4,38066.25,0,152265.0
5275,11762,25,3,45604.67,10,123132.61
5276,11762,67,2,6901.24,0,13802.48
5277,11762,52,4,38066.25,5,144651.75
5278,11762,84,1,10882.39,0,10882.39
5279,11763,48,4,38106.61,0,152426.44
5280,11763,64,4,21902.5,20,70088.0
5281,11763,38,1,57789.31,0,57789.31
5282,11763,9,3,21513.5,20,51632.4
5283,11764,17,2,37326.72,0,74653.44
5284,11764,19,3,7933.73,0,23801.19
5285,11764,36,2,52759.78,0,105519.56
5286,11764,44,2,45221.92,0,90443.84
5287,11765,5,1,45012.76,10,40511.48
5288,11765,42,3,42140.16,10,113778.43
5289,11765,50,1,78187.47,5,74278.1
5290,11765,24,1,12235.29,0,12235.29
5291,11766,44,2,45221.92,0,90443.84
5292,11767,30,3,73356.11,0,220068.33
5293,11767,12,2,69564.43,15,118259.53
5294,11767,16,3,44188.74,0,132566.22
5295,11768,3,3,37907.83,10,102351.14
5296,11768,80,2,11717.49,0,23434.98
5297,11768,85,2,67336.99,0,134673.98
5298,11768,20,2,60942.24,15,103601.81
5299,11769,1,1,25532.82,0,25532.82
5300,11770,35,3,4882.99,15,12451.62
5301,11770,29,1,13582.79,20,10866.23
5302,11770,36,1,52759.78,0,52759.78
5303,11770,4,4,68610.42,10,246997.51
5304,11770,29,3,13582.79,15,34636.11
5305,11771,82,4,20173.39,20,64554.85
5306,11771,62,2,27280.39,15,46376.66
5307,11772,6,2,42422.85,0,84845.7
5308,11772,15,4,48371.9,10,174138.84
5309,11772,19,2,7933.73,0,15867.46
5310,11773,63,1,31766.41,10,28589.77
5311,11773,14,1,59762.99,0,59762.99
5312,11774,50,2,78187.47,20,125099.95
5313,11774,40,2,64503.11,5,122555.91
5314,11774,45,4,24032.97,10,86518.69
5315,11774,79,4,11150.26,20,35680.83
5316,11774,28,3,36893.28,0,110679.84
5317,11775,61,4,4343.03,0,17372.12
5318,11775,45,2,24032.97,5,45662.64
5319,11775,28,3,36893.28,10,99611.86
5320,11775,67,2,6901.24,0,13802.48
5321,11775,64,2,21902.5,0,43805.0
5322,11776,38,2,57789.31,0,115578.62
5323,11776,82,3,20173.39,0,60520.17
5324,11776,42,1,42140.16,0,42140.16
5325,11777,68,2,5926.86,10,10668.35
5326,11777,4,3,68610.42,0,205831.26
5327,11777,32,3,3928.73,0,11786.19
5328,11777,47,2,7525.37,10,13545.67
5329,11778,24,4,12235.29,0,48941.16
5330,11778,1,3,25532.82,5,72768.54
5331,11778,51,4,73536.22,5,279437.64
5332,11778,49,4,6660.76,15,22646.58
5333,11778,6,2,42422.85,10,76361.13
5334,11779,64,3,21902.5,0,65707.5
5335,11779,65,4,18289.66,0,73158.64
5336,11779,86,2,35245.82,0,70491.64
5337,11779,81,4,33717.13,0,134868.52
5338,11779,27,1,77322.34,15,65723.99
5339,11780,50,3,78187.47,10,211106.17
5340,11780,25,1,45604.67,0,45604.67
5341,11781,51,2,73536.22,0,147072.44
5342,11781,85,1,67336.99,5,63970.14
5343,11782,11,3,53732.47,20,128957.93
5344,11782,34,2,780.86,0,1561.72
5345,11782,82,1,20173.39,0,20173.39
5346,11783,11,3,53732.47,0,161197.41
5347,11783,46,2,79334.39,10,142801.9
5348,11783,77,4,58001.27,0,232005.08
5349,11783,46,4,79334.39,0,317337.56
5350,11784,27,2,77322.34,0,154644.68
5351,11784,77,4,58001.27,0,232005.08
5352,11784,16,3,44188.74,0,132566.22
5353,11785,32,3,3928.73,20,9428.95
5354,11785,75,4,47863.6,0,191454.4
5355,11786,56,4,60192.74,0,240770.96
5356,11786,12,1,69564.43,20,55651.54
5357,11786,6,2,42422.85,20,67876.56
5358,11786,82,3,20173.39,0,60520.17
5359,11786,38,3,57789.31,10,156031.14
5360,11787,64,3,21902.5,15,55851.38
5361,11787,70,3,25368.42,20,60884.21
5362,11787,71,4,75439.67,15,256494.88
5363,11787,9,1,21513.5,20,17210.8
5364,11787,61,4,4343.03,0,17372.12
5365,11788,15,3,48371.9,10,130604.13
5366,11788,76,2,23383.2,5,44428.08
5367,11789,33,2,67411.45,5,128081.75
5368,11789,56,2,60192.74,10,108346.93
5369,11789,17,4,37326.72,0,149306.88
5370,11789,75,1,47863.6,0,47863.6
5371,11789,28,1,36893.28,0,36893.28
5372,11790,24,2,12235.29,20,19576.46
5373,11790,78,3,41712.31,0,125136.93
5374,11791,6,4,42422.85,0,169691.4
5375,11791,38,4,57789.31,0,231157.24
5376,11791,16,3,44188.74,15,112681.29
5377,11791,68,2,5926.86,20,9482.98
5378,11791,51,4,73536.22,0,294144.88
5379,11792,61,4,4343.03,0,17372.12
5380,11792,1,4,25532.82,0,102131.28
5381,11792,29,4,13582.79,5,51614.6
5382,11792,53,3,54770.08,5,156094.73
5383,11793,1,4,25532.82,5,97024.72
5384,11794,21,2,29687.86,0,59375.72
5385,11794,24,2,12235.29,0,24470.58
5386,11795,28,4,36893.28,20,118058.5
5387,11795,69,2,56948.59,5,108202.32
5388,11795,72,3,10643.94,20,25545.46
5389,11795,57,2,74313.55,5,141195.74
5390,11795,34,2,780.86,10,1405.55
5391,11796,26,1,52385.91,0,52385.91
5392,11796,47,4,7525.37,10,27091.33
5393,11797,85,1,67336.99,5,63970.14
5394,11797,52,4,38066.25,0,152265.0
5395,11798,70,3,25368.42,0,76105.26
5396,11798,13,2,16984.03,0,33968.06
5397,11798,33,3,67411.45,0,202234.35
5398,11799,67,3,6901.24,10,18633.35
5399,11799,72,1,10643.94,0,10643.94
5400,11799,67,3,6901.24,20,16562.98
5401,11800,45,1,24032.97,0,24032.97
5402,11800,34,2,780.86,0,1561.72
5403,11800,4,4,68610.42,15,233275.43
5404,11800,31,4,41939.36,10,150981.7
5405,11801,61,1,4343.03,0,4343.03
5406,11802,29,4,13582.79,0,54331.16
5407,11802,81,1,33717.13,0,33717.13
5408,11802,53,3,54770.08,10,147879.22
5409,11802,45,3,24032.97,15,61284.07
5410,11802,71,3,75439.67,10,203687.11
5411,11803,22,1,59313.13,10,53381.82
5412,11803,32,4,3928.73,10,14143.43
5413,11803,26,1,52385.91,0,52385.91
5414,11804,25,4,45604.67,0,182418.68
5415,11804,74,4,7215.03,0,28860.12
5416,11804,63,4,31766.41,5,120712.36
5417,11804,55,4,1301.86,5,4947.07
5418,11805,47,2,7525.37,0,15050.74
5419,11805,72,4,10643.94,0,42575.76
5420,11805,27,3,77322.34,0,231967.02
5421,11805,63,3,31766.41,10,85769.31
5422,11806,75,3,47863.6,0,143590.8
5423,11807,4,3,68610.42,0,205831.26
5424,11807,56,4,60192.74,20,192616.77
5425,11807,17,2,37326.72,0,74653.44
5426,11807,78,1,41712.31,15,35455.46
5427,11807,63,4,31766.41,0,127065.64
5428,11808,4,1,68610.42,0,68610.42
5429,11808,10,1,3211.83,0,3211.83
5430,11808,79,1,11150.26,0,11150.26
5431,11809,68,1,5926.86,0,5926.86
5432,11809,37,2,44153.9,15,75061.63
5433,11809,26,4,52385.91,0,209543.64
5434,11810,80,2,11717.49,20,18747.98
5435,11810,10,3,3211.83,10,8671.94
5436,11810,78,1,41712.31,0,41712.31
5437,11810,1,4,25532.82,0,102131.28
5438,11811,33,4,67411.45,15,229198.93
5439,11811,78,1,41712.31,0,41712.31
5440,11811,81,1,33717.13,0,33717.13
5441,11811,62,2,27280.39,10,49104.7
5442,11812,49,4,6660.76,10,23978.74
5443,11813,49,4,6660.76,15,22646.58
5444,11813,30,4,73356.11,5,278753.22
5445,11813,24,1,12235.29,10,11011.76
5446,11813,87,4,10933.15,0,43732.6
5447,11813,6,2,42422.85,20,67876.56
5448,11814,59,2,26571.8,5,50486.42
5449,11814,40,2,64503.11,15,109655.29
5450,11815,8,3,67778.31,10,183001.44
5451,11815,50,4,78187.47,0,312749.88
5452,11816,47,4,7525.37,0,30101.48
5453,11816,86,3,35245.82,0,105737.46
5454,11816,57,2,74313.55,0,148627.1
5455,11817,60,1,57946.88,0,57946.88
5456,11817,15,3,48371.9,0,145115.7
5457,11817,87,1,10933.15,20,8746.52
5458,11817,60,4,57946.88,0,231787.52
5459,11818,53,1,54770.08,20,43816.06
5460,11818,76,4,23383.2,10,84179.52
5461,11819,53,4,54770.08,20,175264.26
5462,11819,9,1,21513.5,20,17210.8
5463,11819,68,3,5926.86,15,15113.49
5464,11820,61,2,4343.03,0,8686.06
5465,11820,65,4,18289.66,5,69500.71
5466,11820,76,3,23383.2,20,56119.68
5467,11820,28,2,36893.28,20,59029.25
5468,11820,53,3,54770.08,0,164310.24
5469,11821,7,2,26454.53,5,50263.61
5470,11821,26,2,52385.91,5,99533.23
5471,11821,51,4,73536.22,15,250023.15
5472,11821,55,3,1301.86,10,3515.02
5473,11822,34,3,780.86,10,2108.32
5474,11822,57,4,74313.55,5,282391.49
5475,11822,80,3,11717.49,20,28121.98
5476,11822,75,3,47863.6,5,136411.26
5477,11823,45,3,24032.97,20,57679.13
5478,11824,36,4,52759.78,0,211039.12
5479,11824,41,1,41974.61,15,35678.42
5480,11825,33,1,67411.45,20,53929.16
5481,11825,47,2,7525.37,5,14298.2
5482,11826,22,1,59313.13,10,53381.82
5483,11826,35,4,4882.99,0,19531.96
5484,11826,30,3,73356.11,0,220068.33
5485,11826,4,2,68610.42,5,130359.8
5486,11827,36,1,52759.78,20,42207.82
5487,11827,62,1,27280.39,0,27280.39
5488,11827,30,2,73356.11,0,146712.22
5489,11828,48,4,38106.61,10,137183.8
5490,11828,25,2,45604.67,15,77527.94
5491,11828,78,1,41712.31,0,41712.31
5492,11828,53,4,54770.08,0,219080.32
5493,11828,68,1,5926.86,15,5037.83
5494,11829,4,4,68610.42,0,274441.68
5495,11829,59,2,26571.8,0,53143.6
5496,11829,36,1,52759.78,0,52759.78
5497,11830,50,2,78187.47,0,156374.94
5498,11831,4,3,68610.42,0,205831.26
5499,11831,6,2,42422.85,5,80603.41
5500,11831,47,2,7525.37,20,12040.59
5501,11832,58,4,45357.34,0,181429.36
5502,11832,26,3,52385.91,5,149299.84
5503,11832,60,3,57946.88,15,147764.54
5504,11832,55,3,1301.86,15,3319.74
5505,11832,51,4,73536.22,15,250023.15
5506,11833,32,2,3928.73,20,6285.97
5507,11834,63,2,31766.41,20,50826.26
5508,11834,74,4,7215.03,0,28860.12
5509,11835,43,2,6367.59,20,10188.14
5510,11836,74,3,7215.03,20,17316.07
5511,11837,7,1,26454.53,0,26454.53
5512,11838,81,4,33717.13,5,128125.09
5513,11838,6,4,42422.85,20,135753.12
5514,11839,15,3,48371.9,0,145115.7
5515,11839,51,3,73536.22,10,198547.79
5516,11839,34,4,780.86,5,2967.27
5517,11839,73,4,44580.95,0,178323.8
5518,11839,67,2,6901.24,0,13802.48
5519,11840,55,1,1301.86,0,1301.86
5520,11841,28,3,36893.28,5,105145.85
5521,11841,84,3,10882.39,0,32647.17
5522,11841,61,2,4343.03,20,6948.85
5523,11842,3,3,37907.83,15,96664.97
5524,11842,83,2,47524.82,5,90297.16
5525,11842,5,2,45012.76,20,72020.42
5526,11843,4,4,68610.42,20,219553.34
5527,11843,68,4,5926.86,0,23707.44
5528,11843,56,4,60192.74,0,240770.96
5529,11843,62,1,27280.39,15,23188.33
5530,11844,16,2,44188.74,10,79539.73
5531,11844,24,2,12235.29,15,20799.99
5532,11844,52,1,38066.25,20,30453.0
5533,11844,28,1,36893.28,0,36893.28
5534,11844,25,4,45604.67,5,173297.75
5535,11845,47,3,7525.37,15,19189.69
5536,11845,14,2,59762.99,0,119525.98
5537,11845,64,4,21902.5,10,78849.0
5538,11846,2,3,24026.09,15,61266.53
5539,11846,65,1,18289.66,5,17375.18
5540,11846,75,1,47863.6,20,38290.88
5541,11846,6,4,42422.85,20,135753.12
5542,11847,16,1,44188.74,20,35350.99
5543,11847,55,3,1301.86,0,3905.58
5544,11847,64,1,21902.5,5,20807.38
5545,11848,27,3,77322.34,5,220368.67
5546,11848,68,3,5926.86,10,16002.52
5547,11848,26,1,52385.91,0,52385.91
5548,11848,33,3,67411.45,5,192122.63
5549,11848,28,4,36893.28,20,118058.5
5550,11849,85,3,67336.99,15,171709.32
5551,11849,87,1,10933.15,20,8746.52
5552,11849,38,3,57789.31,10,156031.14
5553,11850,62,2,27280.39,10,49104.7
5554,11850,8,1,67778.31,0,67778.31
5555,11851,58,2,45357.34,20,72571.74
5556,11852,33,2,67411.45,15,114599.46
5557,11852,11,4,53732.47,5,204183.39
5558,11852,67,3,6901.24,15,17598.16
5559,11852,80,3,11717.49,0,35152.47
5560,11853,6,3,42422.85,15,108178.27
5561,11853,76,2,23383.2,0,46766.4
5562,11853,26,2,52385.91,15,89056.05
5563,11854,60,3,57946.88,5,165148.61
5564,11855,44,2,45221.92,5,85921.65
5565,11856,80,1,11717.49,0,11717.49
5566,11856,47,2,7525.37,0,15050.74
5567,11856,84,1,10882.39,0,10882.39
5568,11856,78,4,41712.31,5,158506.78
5569,11856,26,2,52385.91,0,104771.82
5570,11857,22,2,59313.13,0,118626.26
5571,11857,52,3,38066.25,0,114198.75
5572,11857,1,2,25532.82,0,51065.64
5573,11857,57,1,74313.55,20,59450.84
5574,11857,46,3,79334.39,20,190402.54
5575,11858,24,4,12235.29,0,48941.16
5576,11859,4,1,68610.42,0,68610.42
5577,11859,81,3,33717.13,0,101151.39
5578,11860,72,3,10643.94,0,31931.82
5579,11861,38,2,57789.31,0,115578.62
5580,11862,86,2,35245.82,15,59917.89
5581,11863,50,2,78187.47,20,125099.95
5582,11864,39,1,40202.17,20,32161.74
5583,11865,73,2,44580.95,0,89161.9
5584,11866,39,3,40202.17,15,102515.53
5585,11866,58,2,45357.34,10,81643.21
5586,11866,46,4,79334.39,20,253870.05
5587,11867,77,4,58001.27,0,232005.08
5588,11867,76,2,23383.2,0,46766.4
5589,11867,43,3,6367.59,0,19102.77
5590,11867,68,1,5926.86,0,5926.86
5591,11868,69,2,56948.59,5,108202.32
5592,11869,87,2,10933.15,20,17493.04
5593,11869,66,2,34576.24,5,65694.86
5594,11870,17,3,37326.72,20,89584.13
5595,11870,13,3,16984.03,0,50952.09
5596,11870,47,3,7525.37,15,19189.69
5597,11871,54,1,52665.83,0,52665.83
5598,11871,44,1,45221.92,0,45221.92
5599,11871,7,1,26454.53,10,23809.08
5600,11871,55,3,1301.86,20,3124.46
5601,11872,34,4,780.86,5,2967.27
5602,11872,14,3,59762.99,0,179288.97
5603,11872,38,3,57789.31,10,156031.14
5604,11873,42,1,42140.16,10,37926.14
5605,11874,18,3,20961.85,0,62885.55
5606,11874,53,3,54770.08,0,164310.24
5607,11874,31,3,41939.36,0,125818.08
5608,11874,57,4,74313.55,10,267528.78
5609,11874,47,3,7525.37,20,18060.89
5610,11875,77,2,58001.27,0,116002.54
5611,11875,43,1,6367.59,20,5094.07
5612,11875,8,2,67778.31,15,115223.13
5613,11876,58,4,45357.34,20,145143.49
5614,11876,43,3,6367.59,5,18147.63
5615,11877,81,4,33717.13,5,128125.09
5616,11877,35,3,4882.99,10,13184.07
5617,11877,24,3,12235.29,0,36705.87
5618,11877,16,2,44188.74,0,88377.48
5619,11878,58,2,45357.34,20,72571.74
5620,11878,37,2,44153.9,5,83892.41
5621,11878,77,4,58001.27,10,208804.57
5622,11878,5,1,45012.76,5,42762.12
5623,11878,8,3,67778.31,20,162667.94
5624,11879,47,3,7525.37,10,20318.5
5625,11879,40,4,64503.11,5,245111.82
5626,11879,34,1,780.86,5,741.82
5627,11880,17,2,37326.72,15,63455.42
5628,11880,73,3,44580.95,20,106994.28
5629,11880,54,4,52665.83,0,210663.32
5630,11880,20,3,60942.24,0,182826.72
5631,11881,29,3,13582.79,0,40748.37
5632,11881,22,4,59313.13,5,225389.89
5633,11881,58,3,45357.34,10,122464.82
5634,11881,3,4,37907.83,0,151631.32
5635,11881,16,2,44188.74,20,70701.98
5636,11882,63,2,31766.41,15,54002.9
5637,11882,62,4,27280.39,0,109121.56
5638,11883,9,3,21513.5,20,51632.4
5639,11883,48,1,38106.61,15,32390.62
5640,11884,36,1,52759.78,5,50121.79
5641,11884,82,1,20173.39,0,20173.39
5642,11885,37,3,44153.9,0,132461.7
5643,11885,72,2,10643.94,20,17030.3
5644,11885,38,3,57789.31,0,173367.93
5645,11886,44,3,45221.92,5,128882.47
5646,11886,24,1,12235.29,5,11623.53
5647,11886,72,2,10643.94,0,21287.88
5648,11886,48,4,38106.61,15,129562.47
5649,11886,54,4,52665.83,10,189596.99
5650,11887,72,3,10643.94,20,25545.46
5651,11888,39,1,40202.17,0,40202.17
5652,11889,54,1,52665.83,0,52665.83
5653,11889,26,1,52385.91,5,49766.61
5654,11889,12,3,69564.43,0,208693.29
5655,11889,61,3,4343.03,20,10423.27
5656,11889,21,1,29687.86,15,25234.68
5657,11890,59,2,26571.8,0,53143.6
5658,11890,51,4,73536.22,0,294144.88
5659,11890,79,2,11150.26,20,17840.42
5660,11890,9,4,21513.5,0,86054.0
5661,11890,68,3,5926.86,15,15113.49
5662,11891,12,1,69564.43,0,69564.43
5663,11892,71,2,75439.67,10,135791.41
5664,11892,11,1,53732.47,0,53732.47
5665,11892,48,2,38106.61,0,76213.22
5666,11893,21,4,29687.86,0,118751.44
5667,11894,5,2,45012.76,15,76521.69
5668,11895,28,4,36893.28,0,147573.12
5669,11895,64,1,21902.5,0,21902.5
5670,11896,86,2,35245.82,10,63442.48
5671,11897,82,4,20173.39,10,72624.2
5672,11897,22,1,59313.13,10,53381.82
5673,11897,69,2,56948.59,10,102507.46
5674,11897,39,3,40202.17,5,114576.18
5675,11897,67,1,6901.24,20,5520.99
5676,11898,58,4,45357.34,5,172357.89
5677,11898,32,3,3928.73,20,9428.95
5678,11898,18,1,20961.85,10,18865.67
