order_id,customer_id,order_date,status,payment_mode,ship_city
10821,92,2023-01-14 21:31:00,Shipped,NetBanking,Ahmedabad
10822,268,2024-11-05 21:05:00,Delivered,NetBanking,Kolkata
10823,356,2024-08-27 03:47:00,Pending,CreditCard,Mumbai
10824,187,2023-07-23 10:12:00,Delivered,NetBanking,Mumbai
10825,120,2025-05-08 13:46:00,Delivered,Wallet,Lucknow
10826,304,2023-10-07 20:25:00,Delivered,Wallet,Lucknow
10827,487,2024-02-19 15:32:00,Delivered,NetBanking,Mumbai
10828,63,2023-09-14 15:31:00,Delivered,CreditCard,Bengaluru
10829,51,2025-01-25 01:53:00,Delivered,Wallet,Bengaluru
10830,498,2023-07-03 12:38:00,Shipped,CreditCard,Hyderabad
10831,319,2024-09-30 03:48:00,Delivered,COD,Ahmedabad
10832,406,2024-04-22 06:18:00,Shipped,NetBanking,Jaipur
10833,134,2024-07-09 10:51:00,Returned,COD,Bengaluru
10834,488,2025-02-21 01:27:00,Returned,UPI,Kolkata
10835,231,2023-11-19 12:28:00,Delivered,UPI,Delhi
10836,286,2024-11-06 09:56:00,Shipped,NetBanking,Kolkata
10837,69,2023-11-16 22:24:00,Delivered,UPI,Lucknow
10838,346,2024-05-17 21:35:00,Shipped,COD,Ahmedabad
10839,244,2024-07-29 05:32:00,Delivered,DebitCard,Ahmedabad
10840,303,2024-01-22 19:43:00,Delivered,DebitCard,Pune
10841,32,2023-01-29 18:02:00,Delivered,DebitCard,Pune
10842,415,2025-01-29 18:01:00,Cancelled,Wallet,Pune
10843,195,2023-04-10 13:22:00,Pending,NetBanking,Pune
10844,29,2024-11-08 07:15:00,Delivered,DebitCard,Lucknow
10845,44,2024-12-05 02:55:00,Delivered,DebitCard,Delhi
10846,11,2024-07-05 10:02:00,Delivered,NetBanking,Lucknow
10847,264,2024-03-07 08:01:00,Shipped,COD,Bengaluru
10848,163,2024-01-22 18:24:00,Delivered,UPI,Ahmedabad
10849,52,2024-12-08 21:13:00,Delivered,COD,Pune
10850,86,2024-09-21 09:23:00,Pending,CreditCard,Ahmedabad
10851,326,2025-05-17 02:53:00,Returned,CreditCard,Hyderabad
10852,136,2023-02-18 09:36:00,Delivered,CreditCard,Lucknow
10853,381,2023-04-05 22:54:00,Delivered,COD,Pune
10854,140,2023-03-10 18:51:00,Delivered,NetBanking,Chennai
10855,178,2025-03-25 02:41:00,Cancelled,COD,Hyderabad
10856,222,2024-11-10 17:20:00,Delivered,NetBanking,Hyderabad
10857,320,2024-06-11 14:42:00,Cancelled,CreditCard,Bengaluru
10858,322,2024-12-21 16:55:00,Delivered,NetBanking,Chennai
10859,339,2025-04-23 23:29:00,Delivered,Wallet,Jaipur
10860,415,2024-09-21 13:59:00,Delivered,Wallet,Bengaluru
10861,268,2023-07-25 11:29:00,Delivered,CreditCard,Hyderabad
10862,433,2024-03-21 13:20:00,Returned,UPI,Chennai
10863,434,2024-02-27 08:52:00,Delivered,CreditCard,Hyderabad
10864,352,2024-09-07 07:25:00,Delivered,CreditCard,Chennai
10865,15,2023-09-09 09:29:00,Delivered,NetBanking,Kolkata
10866,332,2023-02-07 06:10:00,Delivered,UPI,Hyderabad
10867,405,2025-04-02 08:42:00,Delivered,Wallet,Bengaluru
10868,494,2025-01-09 15:50:00,Delivered,UPI,Pune
10869,309,2023-11-02 02:57:00,Pending,DebitCard,Mumbai
10870,204,2025-05-09 23:53:00,Delivered,UPI,Lucknow
10871,377,2024-05-27 03:33:00,Shipped,COD,Jaipur
10872,129,2024-05-23 02:15:00,Delivered,DebitCard,Pune
10873,427,2024-08-21 23:24:00,Cancelled,Wallet,Chennai
10874,479,2024-03-09 06:09:00,Delivered,CreditCard,Hyderabad
10875,226,2024-02-23 08:55:00,Delivered,NetBanking,Jaipur
10876,192,2024-12-17 03:20:00,Delivered,NetBanking,Chennai
10877,494,2023-10-12 04:23:00,Delivered,DebitCard,Hyderabad
10878,11,2024-10-22 19:02:00,Cancelled,Wallet,Bengaluru
10879,354,2025-03-18 21:15:00,Delivered,NetBanking,Hyderabad
10880,328,2024-12-18 11:57:00,Cancelled,UPI,Jaipur
10881,444,2023-08-31 14:24:00,Delivered,NetBanking,Hyderabad
10882,155,2023-04-03 07:19:00,Delivered,CreditCard,Ahmedabad
10883,324,2023-11-21 20:26:00,Cancelled,DebitCard,Mumbai
10884,422,2025-03-09 15:30:00,Shipped,DebitCard,Kolkata
10885,449,2025-04-19 03:52:00,Delivered,DebitCard,Jaipur
10886,34,2023-12-27 13:38:00,Shipped,COD,Pune
10887,233,2024-12-12 00:48:00,Delivered,Wallet,Delhi
10888,323,2024-03-30 20:08:00,Delivered,CreditCard,Hyderabad
10889,161,2024-08-12 02:07:00,Delivered,COD,Delhi
10890,434,2024-08-31 21:26:00,Cancelled,DebitCard,Ahmedabad
10891,245,2025-06-13 23:08:00,Delivered,Wallet,Lucknow
10892,424,2023-12-02 09:12:00,Delivered,DebitCard,Delhi
10893,202,2025-06-16 12:53:00,Returned,CreditCard,Bengaluru
10894,486,2023-01-24 17:41:00,Shipped,CreditCard,Mumbai
10895,499,2024-04-18 06:16:00,Shipped,CreditCard,Bengaluru
10896,206,2024-09-24 13:38:00,Delivered,UPI,Pune
10897,88,2024-08-03 03:00:00,Shipped,NetBanking,Ahmedabad
10898,424,2024-11-20 15:07:00,Delivered,CreditCard,Chennai
10899,485,2025-06-01 08:18:00,Shipped,NetBanking,Delhi
10900,221,2025-05-26 06:38:00,Delivered,DebitCard,Chennai
10901,215,2023-07-04 13:50:00,Delivered,DebitCard,Hyderabad
10902,121,2024-09-24 14:58:00,Delivered,COD,Ahmedabad
10903,44,2023-01-11 15:08:00,Returned,Wallet,Kolkata
10904,352,2023-08-06 22:24:00,Shipped,Wallet,Lucknow
10905,132,2023-03-16 03:35:00,Delivered,DebitCard,Chennai
10906,242,2023-12-29 19:42:00,Pending,COD,Bengaluru
10907,3,2023-09-17 16:39:00,Delivered,NetBanking,Pune
10908,68,2024-07-26 01:37:00,Delivered,CreditCard,Jaipur
10909,253,2023-12-14 14:08:00,Delivered,Wallet,Jaipur
10910,222,2023-05-26 08:07:00,Delivered,CreditCard,Ahmedabad
10911,447,2025-05-04 08:47:00,Delivered,NetBanking,Hyderabad
10912,463,2025-06-16 08:39:00,Cancelled,DebitCard,Jaipur
10913,161,2024-03-22 05:20:00,Shipped,NetBanking,Delhi
10914,285,2025-05-23 21:40:00,Cancelled,UPI,Chennai
10915,77,2023-02-25 07:11:00,Delivered,DebitCard,Delhi
10916,362,2024-04-23 13:07:00,Pending,NetBanking,Bengaluru
10917,227,2024-01-01 22:35:00,Delivered,NetBanking,Mumbai
10918,434,2025-01-07 04:07:00,Delivered,CreditCard,Hyderabad
10919,93,2025-05-04 05:47:00,Delivered,DebitCard,Lucknow
10920,457,2024-11-10 18:13:00,Delivered,UPI,Jaipur
10921,393,2024-08-07 05:26:00,Pending,CreditCard,Ahmedabad
10922,347,2023-04-07 10:01:00,Delivered,Wallet,Mumbai
10923,202,2024-01-18 18:59:00,Pending,DebitCard,Delhi
10924,15,2023-03-25 14:53:00,Shipped,NetBanking,Ahmedabad
10925,322,2023-10-03 19:42:00,Delivered,UPI,Lucknow
10926,487,2024-04-08 10:46:00,Pending,COD,Delhi
10927,109,2025-06-02 01:51:00,Shipped,DebitCard,Bengaluru
10928,381,2023-03-14 17:38:00,Delivered,NetBanking,Hyderabad
10929,92,2023-09-03 12:05:00,Delivered,CreditCard,Delhi
10930,199,2025-03-09 12:18:00,Shipped,Wallet,Delhi
10931,62,2023-11-02 15:51:00,Delivered,DebitCard,Lucknow
10932,68,2024-01-03 21:06:00,Cancelled,COD,Chennai
10933,251,2024-04-01 12:30:00,Delivered,COD,Kolkata
10934,47,2025-02-13 13:51:00,Delivered,CreditCard,Kolkata
10935,323,2024-03-12 02:02:00,Delivered,NetBanking,Chennai
10936,332,2024-12-03 22:09:00,Pending,COD,Jaipur
10937,43,2023-10-25 14:27:00,Delivered,NetBanking,Hyderabad
10938,77,2023-05-11 21:57:00,Delivered,CreditCard,Jaipur
10939,219,2023-10-30 18:03:00,Delivered,UPI,Jaipur
10940,56,2024-06-06 13:26:00,Delivered,Wallet,Lucknow
10941,417,2023-09-17 11:16:00,Delivered,COD,Bengaluru
10942,59,2025-01-28 21:29:00,Delivered,CreditCard,Kolkata
10943,24,2023-03-27 13:56:00,Shipped,DebitCard,Lucknow
10944,371,2024-04-10 21:28:00,Shipped,DebitCard,Pune
10945,495,2025-06-11 05:13:00,Delivered,Wallet,Lucknow
10946,133,2025-06-11 21:06:00,Delivered,UPI,Bengaluru
10947,203,2023-04-30 00:10:00,Shipped,NetBanking,Kolkata
10948,445,2024-11-04 23:38:00,Shipped,DebitCard,Lucknow
10949,417,2024-09-23 11:44:00,Shipped,Wallet,Kolkata
10950,412,2023-11-06 02:08:00,Delivered,CreditCard,Mumbai
10951,418,2023-01-17 22:12:00,Returned,CreditCard,Ahmedabad
10952,333,2023-05-29 20:15:00,Delivered,Wallet,Jaipur
10953,98,2023-03-30 09:49:00,Delivered,NetBanking,Kolkata
10954,12,2023-04-30 05:57:00,Delivered,Wallet,Ahmedabad
10955,494,2024-05-11 15:01:00,Returned,COD,Chennai
10956,104,2023-10-29 18:53:00,Cancelled,UPI,Pune
10957,5,2023-04-16 20:54:00,Shipped,NetBanking,Ahmedabad
10958,378,2024-08-15 19:46:00,Delivered,DebitCard,Bengaluru
10959,250,2024-02-14 15:32:00,Delivered,COD,Ahmedabad
10960,119,2025-01-01 01:33:00,Delivered,COD,Pune
10961,284,2023-03-07 08:57:00,Shipped,NetBanking,Mumbai
10962,254,2024-09-29 20:22:00,Delivered,NetBanking,Bengaluru
10963,83,2023-10-22 23:12:00,Delivered,NetBanking,Chennai
10964,260,2023-08-13 18:58:00,Shipped,COD,Ahmedabad
10965,68,2023-10-28 23:45:00,Delivered,NetBanking,Pune
10966,408,2024-04-28 05:39:00,Delivered,Wallet,Mumbai
10967,342,2024-05-09 04:11:00,Delivered,COD,Ahmedabad
10968,52,2025-03-23 13:31:00,Delivered,CreditCard,Jaipur
10969,25,2023-01-19 11:56:00,Delivered,Wallet,Delhi
10970,90,2025-04-27 16:02:00,Cancelled,DebitCard,Kolkata
10971,59,2024-09-24 07:07:00,Delivered,NetBanking,Hyderabad
10972,175,2025-03-14 11:49:00,Delivered,COD,Hyderabad
10973,459,2023-06-04 22:55:00,Delivered,Wallet,Mumbai
10974,362,2023-02-21 14:51:00,Delivered,UPI,Mumbai
10975,401,2024-09-17 19:50:00,Returned,UPI,Jaipur
10976,22,2024-06-03 03:10:00,Shipped,CreditCard,Pune
10977,81,2025-01-15 09:45:00,Delivered,COD,Ahmedabad
10978,376,2025-06-10 03:09:00,Shipped,DebitCard,Delhi
10979,63,2025-05-18 06:28:00,Pending,UPI,Chennai
10980,428,2025-04-08 15:21:00,Delivered,CreditCard,Mumbai
10981,137,2024-01-17 22:48:00,Delivered,Wallet,Chennai
10982,78,2025-02-10 16:26:00,Cancelled,CreditCard,Kolkata
10983,212,2024-02-24 14:54:00,Delivered,Wallet,Pune
10984,484,2023-01-31 14:09:00,Cancelled,Wallet,Jaipur
10985,484,2023-03-13 02:21:00,Delivered,CreditCard,Kolkata
10986,32,2024-02-07 01:42:00,Pending,CreditCard,Lucknow
10987,30,2024-10-08 22:51:00,Shipped,COD,Hyderabad
10988,215,2024-02-16 21:44:00,Delivered,DebitCard,Pune
10989,466,2023-12-19 00:52:00,Delivered,COD,Lucknow
10990,472,2023-05-31 22:25:00,Delivered,CreditCard,Jaipur
10991,320,2025-03-18 19:41:00,Delivered,DebitCard,Kolkata
10992,398,2023-07-22 09:05:00,Delivered,DebitCard,Kolkata
10993,372,2025-01-06 23:56:00,Delivered,COD,Hyderabad
10994,110,2023-04-06 16:35:00,Delivered,DebitCard,Delhi
10995,12,2023-01-29 17:37:00,Delivered,DebitCard,Kolkata
10996,259,2023-04-24 23:03:00,Cancelled,DebitCard,Jaipur
10997,182,2023-05-07 01:48:00,Shipped,UPI,Ahmedabad
10998,153,2024-08-09 23:00:00,Delivered,CreditCard,Lucknow
10999,290,2025-01-01 20:42:00,Delivered,COD,Chennai
11000,180,2023-11-03 09:42:00,Cancelled,Wallet,Lucknow
11001,345,2023-05-24 22:24:00,Delivered,CreditCard,Mumbai
11002,168,2024-06-12 18:12:00,Cancelled,DebitCard,Ahmedabad
11003,51,2023-05-31 22:27:00,Cancelled,UPI,Mumbai
11004,32,2024-03-11 04:30:00,Delivered,UPI,Pune
11005,347,2024-06-22 12:37:00,Delivered,NetBanking,Hyderabad
11006,300,2024-05-25 20:27:00,Pending,Wallet,Ahmedabad
11007,375,2024-03-02 05:09:00,Delivered,NetBanking,Ahmedabad
11008,67,2024-12-22 16:55:00,Delivered,Wallet,Chennai
11009,234,2024-04-29 01:47:00,Delivered,COD,Pune
11010,472,2023-05-02 19:54:00,Delivered,UPI,Pune
11011,293,2023-10-24 01:33:00,Delivered,DebitCard,Hyderabad
11012,192,2023-11-07 09:31:00,Delivered,CreditCard,Delhi
11013,402,2024-08-26 13:03:00,Pending,DebitCard,Hyderabad
11014,111,2023-07-07 23:31:00,Delivered,COD,Pune
11015,35,2025-06-10 01:26:00,Delivered,DebitCard,Lucknow
11016,232,2023-12-12 12:30:00,Cancelled,COD,Delhi
11017,391,2023-05-22 16:40:00,Delivered,NetBanking,Ahmedabad
11018,77,2025-06-06 23:20:00,Delivered,COD,Lucknow
11019,210,2024-02-01 07:57:00,Delivered,COD,Bengaluru
11020,491,2024-11-17 14:47:00,Delivered,UPI,Delhi
11021,363,2023-01-26 18:40:00,Cancelled,Wallet,Hyderabad
11022,288,2024-10-22 03:41:00,Delivered,CreditCard,Lucknow
11023,278,2024-08-13 01:36:00,Delivered,NetBanking,Jaipur
11024,460,2023-01-20 03:42:00,Pending,CreditCard,Bengaluru
11025,141,2025-03-16 06:15:00,Cancelled,COD,Ahmedabad
11026,44,2025-04-06 17:38:00,Delivered,COD,Bengaluru
11027,252,2025-06-01 00:21:00,Delivered,NetBanking,Bengaluru
11028,441,2024-06-24 10:24:00,Delivered,UPI,Mumbai
11029,278,2023-06-22 09:09:00,Delivered,UPI,Delhi
11030,158,2024-02-22 21:10:00,Delivered,DebitCard,Delhi
11031,14,2024-12-31 01:19:00,Delivered,DebitCard,Delhi
11032,212,2023-11-28 08:24:00,Pending,UPI,Bengaluru
11033,104,2023-09-03 19:37:00,Delivered,COD,Jaipur
11034,198,2023-04-28 08:03:00,Delivered,COD,Kolkata
11035,34,2024-05-10 00:26:00,Shipped,UPI,Hyderabad
11036,284,2024-08-23 21:06:00,Delivered,COD,Delhi
11037,156,2024-08-04 13:28:00,Delivered,Wallet,Jaipur
11038,105,2025-03-12 04:23:00,Delivered,CreditCard,Chennai
11039,276,2024-03-09 17:28:00,Delivered,NetBanking,Lucknow
11040,149,2024-10-30 05:00:00,Delivered,NetBanking,Hyderabad
11041,307,2023-09-14 21:24:00,Pending,Wallet,Chennai
11042,300,2025-05-10 16:18:00,Delivered,Wallet,Jaipur
11043,289,2023-03-13 09:05:00,Delivered,UPI,Delhi
11044,372,2024-07-23 08:56:00,Delivered,COD,Jaipur
11045,491,2025-04-01 10:56:00,Shipped,DebitCard,Hyderabad
11046,386,2024-12-25 14:17:00,Delivered,DebitCard,Pune
11047,108,2024-04-15 19:21:00,Delivered,Wallet,Delhi
11048,331,2023-01-03 19:30:00,Delivered,UPI,Delhi
11049,212,2024-07-23 22:45:00,Delivered,NetBanking,Jaipur
11050,42,2025-03-17 20:41:00,Delivered,UPI,Ahmedabad
11051,345,2023-05-07 11:52:00,Delivered,COD,Pune
11052,199,2023-07-01 22:00:00,Delivered,DebitCard,Chennai
11053,228,2023-01-10 07:47:00,Delivered,DebitCard,Pune
11054,99,2023-04-03 19:40:00,Delivered,Wallet,Chennai
11055,120,2024-05-20 11:02:00,Delivered,Wallet,Lucknow
11056,108,2023-01-08 06:52:00,Shipped,UPI,Hyderabad
11057,292,2024-05-27 15:10:00,Delivered,Wallet,Lucknow
11058,345,2024-11-29 19:36:00,Delivered,COD,Delhi
11059,382,2023-03-08 04:16:00,Pending,CreditCard,Jaipur
11060,374,2025-03-12 08:12:00,Cancelled,UPI,Jaipur
11061,315,2023-09-16 21:35:00,Returned,UPI,Kolkata
11062,329,2024-11-20 20:03:00,Returned,DebitCard,Kolkata
11063,433,2024-02-21 08:07:00,Shipped,NetBanking,Ahmedabad
11064,186,2024-06-13 01:56:00,Shipped,UPI,Hyderabad
11065,471,2024-03-06 17:28:00,Delivered,NetBanking,Chennai
11066,172,2023-03-25 18:51:00,Delivered,Wallet,Chennai
11067,354,2024-03-09 02:58:00,Delivered,CreditCard,Pune
11068,160,2023-03-06 20:40:00,Delivered,NetBanking,Kolkata
11069,414,2023-01-25 18:51:00,Shipped,DebitCard,Hyderabad
11070,127,2023-04-21 15:15:00,Pending,UPI,Pune
11071,267,2025-03-24 07:04:00,Cancelled,COD,Ahmedabad
11072,392,2023-04-08 20:28:00,Delivered,UPI,Bengaluru
11073,470,2023-02-04 12:20:00,Returned,Wallet,Mumbai
11074,401,2023-05-11 01:58:00,Cancelled,UPI,Hyderabad
11075,313,2024-10-03 13:04:00,Delivered,UPI,Jaipur
11076,27,2023-10-29 12:25:00,Delivered,NetBanking,Chennai
11077,443,2024-09-05 21:39:00,Delivered,NetBanking,Ahmedabad
11078,408,2024-03-14 19:39:00,Delivered,Wallet,Bengaluru
11079,233,2024-06-13 10:37:00,Delivered,UPI,Bengaluru
11080,305,2024-12-31 02:37:00,Cancelled,CreditCard,Lucknow
11081,65,2024-10-14 16:16:00,Delivered,NetBanking,Lucknow
11082,228,2023-07-10 07:08:00,Cancelled,UPI,Delhi
11083,160,2024-08-21 13:32:00,Pending,DebitCard,Hyderabad
11084,299,2024-07-08 04:09:00,Delivered,COD,Pune
11085,150,2024-01-13 00:33:00,Delivered,Wallet,Delhi
11086,30,2023-09-01 16:52:00,Cancelled,UPI,Kolkata
11087,177,2023-07-20 06:40:00,Pending,UPI,Pune
11088,97,2024-11-14 15:44:00,Shipped,NetBanking,Lucknow
11089,355,2023-12-06 18:36:00,Pending,COD,Hyderabad
11090,215,2023-12-03 05:06:00,Delivered,UPI,Ahmedabad
11091,113,2023-01-04 20:14:00,Shipped,NetBanking,Lucknow
11092,110,2023-09-02 15:47:00,Cancelled,DebitCard,Kolkata
11093,106,2024-02-14 05:52:00,Pending,DebitCard,Bengaluru
11094,38,2024-01-02 00:35:00,Delivered,DebitCard,Ahmedabad
11095,100,2024-10-08 18:58:00,Cancelled,UPI,Bengaluru
11096,102,2023-07-22 09:11:00,Delivered,DebitCard,Delhi
11097,174,2025-05-17 17:15:00,Delivered,UPI,Delhi
11098,432,2023-09-26 03:01:00,Cancelled,CreditCard,Kolkata
11099,336,2025-03-17 03:21:00,Pending,DebitCard,Ahmedabad
11100,123,2024-01-14 11:42:00,Delivered,COD,Lucknow
11101,452,2024-03-20 22:04:00,Delivered,CreditCard,Chennai
11102,99,2024-06-29 12:44:00,Delivered,COD,Kolkata
11103,326,2023-09-08 01:48:00,Shipped,CreditCard,Jaipur
11104,151,2025-03-19 04:20:00,Delivered,Wallet,Hyderabad
11105,447,2023-05-10 16:37:00,Returned,CreditCard,Mumbai
11106,402,2024-04-26 21:39:00,Delivered,COD,Kolkata
11107,385,2024-10-22 16:23:00,Delivered,NetBanking,Delhi
11108,165,2024-12-30 11:33:00,Shipped,Wallet,Ahmedabad
11109,243,2023-10-02 18:25:00,Shipped,COD,Bengaluru
11110,107,2023-08-13 06:28:00,Returned,NetBanking,Chennai
11111,157,2024-03-11 12:36:00,Delivered,DebitCard,Hyderabad
11112,282,2023-03-28 04:48:00,Delivered,NetBanking,Jaipur
11113,181,2023-08-24 18:02:00,Delivered,COD,Pune
11114,219,2024-04-06 14:27:00,Delivered,NetBanking,Pune
11115,140,2024-01-27 00:11:00,Delivered,DebitCard,Mumbai
11116,184,2023-03-26 09:53:00,Delivered,COD,Mumbai
11117,403,2023-10-11 07:06:00,Delivered,DebitCard,Bengaluru
11118,280,2023-07-25 10:12:00,Shipped,DebitCard,Hyderabad
11119,382,2025-04-15 21:54:00,Delivered,Wallet,Lucknow
11120,71,2025-05-25 22:47:00,Delivered,DebitCard,Bengaluru
11121,395,2023-11-03 09:52:00,Delivered,NetBanking,Kolkata
11122,421,2024-08-16 20:00:00,Delivered,COD,Delhi
11123,444,2024-02-12 07:14:00,Shipped,CreditCard,Ahmedabad
11124,120,2024-06-12 18:50:00,Delivered,NetBanking,Ahmedabad
11125,175,2025-03-21 02:20:00,Cancelled,NetBanking,Kolkata
11126,108,2024-03-25 14:54:00,Delivered,DebitCard,Delhi
11127,296,2025-06-13 04:19:00,Pending,UPI,Ahmedabad
11128,415,2024-11-05 11:21:00,Delivered,NetBanking,Kolkata
11129,391,2025-03-08 22:34:00,Delivered,COD,Bengaluru
11130,291,2025-03-15 01:59:00,Delivered,DebitCard,Lucknow
11131,323,2025-03-29 19:58:00,Shipped,NetBanking,Kolkata
11132,105,2024-02-05 02:34:00,Delivered,NetBanking,Mumbai
11133,169,2024-08-06 14:40:00,Returned,UPI,Delhi
11134,54,2024-11-22 17:11:00,Delivered,Wallet,Lucknow
11135,251,2023-01-28 05:12:00,Delivered,NetBanking,Hyderabad
11136,106,2023-08-27 09:42:00,Delivered,NetBanking,Bengaluru
11137,189,2024-06-14 00:10:00,Delivered,NetBanking,Kolkata
11138,81,2023-04-24 04:34:00,Delivered,Wallet,Mumbai
11139,200,2025-06-05 06:08:00,Returned,DebitCard,Kolkata
11140,419,2024-12-27 21:30:00,Delivered,COD,Hyderabad
11141,301,2023-07-27 16:45:00,Shipped,DebitCard,Chennai
11142,4,2023-05-27 14:04:00,Cancelled,COD,Chennai
11143,270,2023-12-03 18:56:00,Delivered,NetBanking,Lucknow
11144,21,2025-01-24 02:18:00,Shipped,NetBanking,Pune
11145,359,2025-05-12 22:50:00,Delivered,COD,Delhi
11146,213,2023-09-13 05:57:00,Shipped,NetBanking,Ahmedabad
11147,197,2024-11-05 05:44:00,Delivered,NetBanking,Bengaluru
11148,123,2025-06-10 05:17:00,Returned,COD,Hyderabad
11149,342,2023-03-10 22:46:00,Shipped,CreditCard,Ahmedabad
11150,211,2025-02-19 17:07:00,Pending,UPI,Mumbai
11151,259,2025-02-23 10:26:00,Delivered,DebitCard,Chennai
11152,260,2023-02-15 14:01:00,Delivered,Wallet,Ahmedabad
11153,196,2023-12-18 23:25:00,Returned,NetBanking,Bengaluru
11154,6,2023-09-14 03:45:00,Pending,DebitCard,Ahmedabad
11155,249,2024-04-17 02:05:00,Delivered,CreditCard,Ahmedabad
11156,72,2024-04-27 08:53:00,Delivered,UPI,Lucknow
11157,52,2023-07-01 09:07:00,Delivered,NetBanking,Delhi
11158,40,2024-11-18 00:43:00,Delivered,NetBanking,Pune
11159,92,2023-08-10 22:02:00,Returned,COD,Chennai
11160,227,2024-12-14 01:53:00,Shipped,COD,Mumbai
11161,200,2024-12-07 09:28:00,Delivered,UPI,Bengaluru
11162,396,2024-01-22 06:59:00,Delivered,CreditCard,Chennai
11163,47,2023-01-17 13:01:00,Pending,DebitCard,Chennai
11164,349,2024-11-16 02:14:00,Pending,UPI,Delhi
11165,371,2023-06-21 01:26:00,Delivered,DebitCard,Pune
11166,288,2024-10-03 06:39:00,Delivered,COD,Kolkata
11167,481,2024-03-14 03:14:00,Delivered,DebitCard,Pune
11168,89,2023-01-16 12:41:00,Delivered,NetBanking,Chennai
11169,235,2023-08-14 02:42:00,Cancelled,Wallet,Lucknow
11170,189,2023-02-14 02:56:00,Delivered,DebitCard,Lucknow
11171,256,2023-04-15 22:34:00,Cancelled,COD,Delhi
11172,129,2023-04-08 19:20:00,Pending,Wallet,Kolkata
11173,348,2025-02-28 22:08:00,Delivered,Wallet,Pune
11174,436,2024-11-13 15:04:00,Delivered,COD,Lucknow
11175,230,2024-01-27 16:40:00,Shipped,COD,Lucknow
11176,361,2023-01-14 07:01:00,Shipped,UPI,Hyderabad
11177,122,2025-01-25 13:48:00,Delivered,UPI,Bengaluru
11178,71,2024-01-19 15:18:00,Delivered,NetBanking,Chennai
11179,329,2023-02-08 07:59:00,Shipped,NetBanking,Pune
11180,69,2023-10-12 10:41:00,Cancelled,UPI,Jaipur
11181,406,2024-02-29 20:52:00,Delivered,UPI,Chennai
11182,434,2025-01-20 10:21:00,Delivered,COD,Bengaluru
11183,465,2024-11-11 07:51:00,Shipped,Wallet,Chennai
11184,312,2025-06-12 12:33:00,Delivered,NetBanking,Bengaluru
11185,34,2025-06-09 15:04:00,Pending,UPI,Delhi
11186,481,2023-07-29 04:05:00,Delivered,COD,Chennai
11187,121,2024-06-03 02:27:00,Shipped,DebitCard,Delhi
11188,370,2023-07-22 07:27:00,Delivered,CreditCard,Hyderabad
11189,147,2024-08-13 14:40:00,Delivered,NetBanking,Mumbai
11190,487,2024-01-04 12:24:00,Delivered,NetBanking,Kolkata
11191,259,2024-09-16 23:27:00,Cancelled,NetBanking,Bengaluru
11192,391,2024-01-26 13:54:00,Delivered,DebitCard,Lucknow
11193,276,2023-06-06 17:46:00,Delivered,NetBanking,Ahmedabad
11194,157,2024-04-09 09:24:00,Delivered,NetBanking,Mumbai
11195,171,2023-05-20 22:30:00,Delivered,CreditCard,Bengaluru
11196,7,2025-06-01 16:46:00,Shipped,NetBanking,Kolkata
11197,474,2024-03-01 12:47:00,Delivered,NetBanking,Hyderabad
11198,329,2024-08-25 02:26:00,Returned,UPI,Kolkata
11199,478,2024-08-02 05:12:00,Cancelled,DebitCard,Pune
11200,261,2024-12-27 15:40:00,Shipped,Wallet,Bengaluru
11201,334,2024-01-30 13:47:00,Delivered,NetBanking,Bengaluru
11202,472,2025-04-12 11:40:00,Shipped,UPI,Delhi
11203,134,2024-09-11 14:43:00,Delivered,CreditCard,Lucknow
11204,297,2024-11-09 05:00:00,Delivered,UPI,Kolkata
11205,204,2024-12-24 18:57:00,Delivered,CreditCard,Kolkata
11206,85,2025-04-29 13:16:00,Shipped,COD,Jaipur
11207,338,2024-01-27 18:19:00,Shipped,Wallet,Mumbai
11208,56,2024-10-13 18:49:00,Cancelled,CreditCard,Hyderabad
11209,384,2023-08-03 23:25:00,Shipped,UPI,Delhi
11210,418,2024-05-18 00:06:00,Delivered,Wallet,Kolkata
11211,269,2024-03-02 20:18:00,Shipped,CreditCard,Delhi
11212,192,2023-07-10 22:08:00,Delivered,CreditCard,Jaipur
11213,486,2023-04-23 14:36:00,Cancelled,CreditCard,Chennai
11214,31,2025-02-06 05:51:00,Cancelled,DebitCard,Kolkata
11215,226,2024-10-03 19:06:00,Returned,CreditCard,Mumbai
11216,151,2023-03-29 12:07:00,Delivered,DebitCard,Bengaluru
11217,300,2023-08-29 15:31:00,Shipped,UPI,Bengaluru
11218,32,2023-09-30 00:42:00,Delivered,UPI,Mumbai
11219,109,2024-06-18 00:24:00,Shipped,DebitCard,Ahmedabad
11220,243,2025-02-14 10:38:00,Delivered,DebitCard,Pune
11221,162,2025-04-16 07:23:00,Shipped,NetBanking,Lucknow
11222,30,2023-12-31 10:51:00,Delivered,NetBanking,Kolkata
11223,372,2025-05-05 04:01:00,Shipped,COD,Hyderabad
11224,487,2024-12-17 07:23:00,Delivered,Wallet,Ahmedabad
11225,264,2024-02-28 21:12:00,Delivered,Wallet,Pune
11226,9,2024-10-10 11:55:00,Delivered,Wallet,Pune
11227,348,2024-03-30 07:38:00,Delivered,Wallet,Lucknow
11228,407,2023-03-25 11:27:00,Pending,NetBanking,Mumbai
11229,376,2024-01-30 09:38:00,Delivered,CreditCard,Jaipur
11230,449,2024-08-08 22:32:00,Delivered,NetBanking,Mumbai
